Mes Servicios Monto Total Monto Unitario 
042012 Agua 16695 1669.5 
042012 Luz 55950 6216.66666666667 
042012 Teléfono 2725 302.777777777778 
042012 Celular 3350 372.222222222222 
042012 Internet 14000 1555.55555555556 
042012 Alquiler 332500 36944.4444444444 
042012 Aseo 18000 2000 
042012 Cable 10000 1111.11111111111T. total en min: 
042012 Asociación 0 0 
