Mes Servicios Monto Total Monto Unitario 
062012 Agua 13416 1341.6 
062012 Luz 56235 6248.33333333333 
062012 Teléfono 4700 522.222222222222 
062012 Celular 4215 468.333333333333 
062012 Internet 14000 1555.55555555556 
062012 Alquiler 332500 36944.4444444444 
062012 Aseo 18000 2000 
062012 Cable 10000 1111.11111111111T. total en min: 
062012 Asociación 0 0 
